index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
428	main-captions	MSRvid	2012test	641	none	none	The turtle followed the fish.	A sea turtle is hunting for fish.	3.0
1248	main-captions	images	2014	366	none	none	A women holds a small baby while sitting on a sofa.	a woman sitting on a sofa holding a baby.	4.8
1184	main-captions	images	2014	269	none	none	A flat screen TV on the floor.	A flat-screen TV sits on the floor.	5.0
1527	main-captions	images	2015	110	none	none	A small white and brown dog is jumping over a horizontal pole.	a brown and white dog jumping over a red and yellow pole	3.0
709	main-captions	MSRvid	2012train	308	none	none	A woman is grating carrots.	A woman is coating a pork chop.	1.6
1838	main-captions	images	2015	1040	none	none	A black, brown and white dog running through a field.	A white and brown dog runs in a field.	2.83
499	main-captions	MSRvid	2012train	11	none	none	A man is cutting a potato.	A woman is cutting a tomato.	1.25
1006	main-captions	images	2014	8	none	none	An Apple computer sitting on the floor.	A Macintosh computer sitting on the floor.	3.8
1735	main-captions	images	2015	708	none	none	A yellow shirted man wearing a golden sun mask.	A man in a yellow shirt wears a gold, sun-shaped mask.	5.0
194	main-captions	MSRvid	2012test	287	none	none	A cat is playing keyboards.	A cat is playing a piano.	3.0
126	main-captions	MSRvid	2012test	187	none	none	A dog is jumping on a trampoline.	A dog bounces on a trampoline.	4.8
6111	main-captions	images	2014	732	none	none	"A young woman with outstretched arms stands in front of a ""Going Places"" bus."	TThe girl is standing in front of the open door of the bus.	3.0
507	main-captions	MSRvid	2012train	30	none	none	A girl is playing a guitar.	A man is playing a guitar.	2.8
246	main-captions	MSRvid	2012test	368	none	none	A man puts some cheese on a pizza.	The man sprinkled cheese on the pizza.	5.0
746	main-captions	MSRvid	2012train	359	none	none	A man is putting two paper towels on a paper plate.	A man is putting papers on a dish.	2.2
836	main-captions	MSRvid	2012train	499	none	none	The man ran and jumped against the wall.	A man jumps into a wall.	3.4
5897	main-captions	MSRvid	2012train	137	none	none	A man is playing a flute.	A man is playing guitar.	2.167
634	main-captions	MSRvid	2012train	203	none	none	The baby is laughing and crawling.	A baby is laughing and crawling on the floor.	4.2
1819	main-captions	images	2015	976	none	none	A child is walking from one picnic table to another.	The boy hops from one picnic table to the other in the park.	3.2
743	main-captions	MSRvid	2012train	356	none	none	The man is pushing the van.	The woman is singing.	0.0
1787	main-captions	images	2015	865	none	none	A dog swims in the water.	Three dogs swim in the water.	3.2
5998	main-captions	MSRvid	2012train	743	none	none	The man is aiming a gun.	A boy is playing on a toy phone.	0.0
5856	main-captions	MSRvid	2012test	580	none	none	Men are jumping into water from a bridge.	Men jump in a river.	2.75
6269	main-captions	track5.en-en	2017	47	none	none	the tan dog is playing with the red dog out in the snow	A yellow dog is playing in the snow.	2.6
1537	main-captions	images	2015	151	none	none	A man picking up a big rock.	A woman picking up a large rock.	2.4
1800	main-captions	images	2015	903	none	none	Three dogs are running in a field.	Two dogs are running in a grassy field	2.8
1709	main-captions	images	2015	640	none	none	A golden dog is running on the grass.	The large beige dog is running through the grass.	3.4
6360	main-captions	track5.en-en	2017	219	none	none	A man walks his dog on the beach.	A man with his dog on the beach.	4.4
5765	main-captions	MSRvid	2012test	60	none	none	The girl sang into a microphone.	The lady sang into the microphone.	2.4
708	main-captions	MSRvid	2012train	307	none	none	A woman is adding oil on fishes.	A woman is riding a horse.	0.8
1204	main-captions	images	2014	304	none	none	A passenger train coming into a station.	A passenger train sits in the station.	2.4
90	main-captions	MSRvid	2012test	131	none	none	A man rides off on a motorcycle.	A man is riding on a motorcycle.	4.4
6366	main-captions	track5.en-en	2017	230	none	none	The gate is blue.	The gate is yellow.	1.6
6022	main-captions	images	2014	159	none	none	Two airplanes in the sky.	A plane in the sky.	2.4
1887	main-captions	images	2015	1186	none	none	A black and white spotted dog jumps over a stream.	A black and white spotted dog is jumping over the small stream of water.	4.6
1127	main-captions	images	2014	180	none	none	Sail boat sailing on the water.	Sail boat floating on the blue water.	4.2
545	main-captions	MSRvid	2012train	80	none	none	A woman is dancing.	The man is dancing.	2.6
1079	main-captions	images	2014	110	none	none	Five cows are grazing beside the road.	Several sheep grazing in the field.	1.0
1583	main-captions	images	2015	256	none	none	A boy and a girl playing on the beach.	A dog playing in the waves with a ball.	0.8
6216	main-captions	images	2015	980	none	none	A man with long hair is looking through a camera.	A man with sunglasses looking straight ahead.	2.0
1893	main-captions	images	2015	1199	none	none	a group of teenagers are jumping in the air on the beach.	A group of young people jump up in the air while on the beach.	4.8
56	main-captions	MSRvid	2012test	83	none	none	A woman is slicing a pepper.	A woman is cutting a red pepper.	3.938
618	main-captions	MSRvid	2012train	180	none	none	A person is making a bed.	A person is eating at a table.	0.2
1133	main-captions	images	2014	195	none	none	A young woman with a bracelet is wearing a bikini top and jeans.	A women wearing a bikini top and jeans.	4.0
258	main-captions	MSRvid	2012test	385	none	none	A lion is walking.	A lion is pacing in a pen.	2.4
834	main-captions	MSRvid	2012train	497	none	none	A man takes a piece of pepperoni pizza out of a pizza box and puts it on the lid after he closes the box.	The man took a piece of pepperoni pizza out of the box.	2.75
949	main-captions	MSRvid	2012train	671	none	none	A boy is playing with a toy.	A boy plays a handheld game.	3.0
223	main-captions	MSRvid	2012test	328	none	none	A woman is slicing a pumpkin.	A woman is riding an elephant.	0.4
81	main-captions	MSRvid	2012test	118	none	none	A dog is eating water melon.	A dog is eating a piece of watermelon.	4.25
526	main-captions	MSRvid	2012train	52	none	none	A kitten is playing with a blue rope toy.	A kitten is playing with a toy.	4.4
1613	main-captions	images	2015	350	none	none	A man in a white suit walks down the street holding a newspaper.	A man in a white suit walks outside carrying a newspaper.	4.6
627	main-captions	MSRvid	2012train	196	none	none	A man is playing a piano.	A woman is peeling a potato.	0.0
1052	main-captions	images	2014	74	none	none	Two men on boat floating on the water.	Large green boat floating on water.l.	2.4
871	main-captions	MSRvid	2012train	553	none	none	A man is frying a tortilla.	A person is performing a card trick.	0.0
5882	main-captions	MSRvid	2012train	12	none	none	A small dog laying on the bed.	A small dog is laying on a bed.	5.0
1116	main-captions	images	2014	161	none	none	There is a small desk and chair in front of the laundry room.	A room with tan walls and a washer and dryer.	1.4
1398	main-captions	images	2014	592	none	none	A blue and orange airplane flying with its landing gear down.	A red and blue plane flying with its landing gears down.	2.6
5760	main-captions	MSRvid	2012test	39	none	none	A man is playing a guitar.	A man is playing a flute.	1.583
6060	main-captions	images	2014	418	none	none	Black domestic cat lying on brown table.	A grey cat laying on a dining table.	1.4
5895	main-captions	MSRvid	2012train	125	none	none	A man is running.	A man is singing.	1.25
692	main-captions	MSRvid	2012train	286	none	none	A man plays the keyboard with his nose.	The man is playing the piano with his nose.	4.4
6371	main-captions	track5.en-en	2017	246	none	none	the man is catching a ball	A man is kicking a ball.	3.0
954	main-captions	MSRvid	2012train	679	none	none	A group of couples are dancing.	Men and women are dancing slowly.	3.333
1137	main-captions	images	2014	199	none	none	A yellow and blue airplane is flying in the sky.	The white airplane is flying in the blue sky.	3.2
1450	main-captions	images	2014	677	none	none	A young boy laying on a sofa with a dog.	A small boy laying on a sofa with a dog.	5.0
693	main-captions	MSRvid	2012train	287	none	none	A man is playing guitar.	A cat is playing.	0.4
1548	main-captions	images	2015	186	none	none	The man is jumping into the water.	The man is up in the air.	2.4
5945	main-captions	MSRvid	2012train	427	none	none	A woman is cooking meat.	A man is speaking.	0.0
1145	main-captions	images	2014	210	none	none	A living room with a dining table in the background.	A living room with large sofas and a dining table in the background.	3.6
1163	main-captions	images	2014	234	none	none	A close-up of a sheep with its tongue hanging out.	Close up image of a sheep with it's tongue hanging out.	5.0
957	main-captions	MSRvid	2012train	685	none	none	Someone is holding and petting a baby tiger.	Someone is rinsing a large beef steak at the kitchen sink.	0.4
643	main-captions	MSRvid	2012train	218	none	none	An animal is walking on the ground.	A solenodon is walking along the ground.	3.0
955	main-captions	MSRvid	2012train	680	none	none	A man is scaling a fish.	A man pours some cooking oil into a pot.	1.0
6305	main-captions	track5.en-en	2017	116	none	none	A man at a farmers market.	A man is at a farmers market.	4.8
1809	main-captions	images	2015	935	none	none	A person in a red vest is touching the blue ice skates on another person.	A lady fastens someone's ice skates in the snow.	2.2
1385	main-captions	images	2014	569	none	none	Two men wearing bike helmets.	Two men stand with their bicycles outside a shop.	1.6
6207	main-captions	images	2015	898	none	none	a dog runs through the long grass.	A dog lays down in the long green grass.	2.6
679	main-captions	MSRvid	2012train	266	none	none	A man is cutting tomatoes.	A woman is cutting broccoli.	1.5
1125	main-captions	images	2014	177	none	none	A person riding a dirt bike in the outdoors.	A person jumping a motorbike in the air.	2.2
1483	main-captions	images	2014	725	none	none	Several people on motorcycles in a market square.	People ride mopeds in an urban setting.	1.8
1908	main-captions	images	2015	1228	none	none	Kids play soccer on a field.	Three boys playing soccer in a field	4.2
70	main-captions	MSRvid	2012test	106	none	none	A person is cutting mushrooms.	A person is cutting mushrooms with a knife.	4.2
30	main-captions	MSRvid	2012test	47	none	none	A man is riding a mechanical bull.	A man rode a mechanical bull.	4.0
6134	main-captions	images	2015	166	none	none	A young boy jumping into a lake.	The boy is jumping into a lake.	4.6
910	main-captions	MSRvid	2012train	614	none	none	A machine is sharpening a pencil.	A girl is riding a bicycle.	0.0
453	main-captions	MSRvid	2012test	685	none	none	The man is playing the drums.	A man pours cleaner in his sink.	0.0
